"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID","GeneTitle","Status"
-3.59238774237044,4.99553742261645,-13.3099156990283,8.80017971419527e-26,3.38586914503663e-23,48.056360074324,"NPM2","10361","nucleophosmin/nucleoplasmin 2","Down"
-5.73623038868704,2.69132992267148,-13.2872467499695,9.98295183335428e-26,3.76847013830036e-23,47.9319433763738,"GABRA4","2557","gamma-aminobutyric acid type A receptor alpha4 subunit","Down"
-2.48935789965958,7.10988470903467,-13.2608536211905,1.15623165080427e-25,4.28383826622981e-23,47.7870372142489,"CAMTA2","23125","calmodulin binding transcription activator 2","Down"
1.61344908246379,13.4241374650533,13.1630004391997,1.99400486407932e-25,7.25346460284274e-23,47.2493356483989,"YBX1","4904","Y-box binding protein 1","Up"
3.26254856786495,8.94304095258959,13.1372415055037,2.30186711297037e-25,8.22383130878538e-23,47.1076727027177,"NUP37","79023","nucleoporin 37","Up"
-6.95775077921133,3.4905994781374,-13.0862080479423,3.05967930905692e-25,1.07152346266768e-22,46.8268684780427,"PVALB","5816","parvalbumin","Down"
-5.13928208653914,3.75474870475373,-13.0834954260547,3.10633082594718e-25,1.07152346266768e-22,46.8119374214745,"ARHGDIG","398","Rho GDP dissociation inhibitor gamma","Down"
-5.04195017519988,3.23691534837834,-12.9852586024556,5.37516277015301e-25,1.82272680580426e-22,46.2708632000336,"DGCR5","26220","DiGeorge syndrome critical region gene 5 (non-protein coding)","Down"
-5.13225400504005,3.56569058284213,-12.9206903647365,7.71028843156403e-25,2.57099567750503e-22,45.9148671125488,"RYR2","6262","ryanodine receptor 2","Down"
-3.91653435520268,3.67026871192757,-12.9000818574909,8.65174262339127e-25,2.83762974862605e-22,45.8011831345628,"STYK1","55359","serine/threonine/tyrosine kinase 1","Down"
-4.92812389987926,4.40038326606988,-12.8730987288213,1.00607610020549e-24,3.24654266722764e-22,45.6522917494974,"CYP4X1","260293","cytochrome P450 family 4 subfamily X member 1","Down"
-3.87276603661605,8.3040370956003,-12.8615214272323,1.07337627615878e-24,3.40873637414424e-22,45.5883941326857,"KIAA0513","9764","KIAA0513","Down"
-4.53406065089506,3.41423844850538,-12.8578535483056,1.09562520114517e-24,3.42502709364242e-22,45.5681484876555,"MAST1","22983","microtubule associated serine/threonine kinase 1","Down"
